fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,trm,trm_var_anual,costo_var,trm_ajustado,ise_norm,emp_norm,costo_norm,tpm_norm,trm_norm,icds,estado,estado_nombre,vulnerabilidad
2025-04,M03,Manufactura,1.0043,5.16,9.5,4.5875,5.7822,4280.258,10.6589,5.7822,-9.59301,0.4732,0.65,0.2679,0.3036,0.2411,0.3564,S4,Decrecimiento,Media
2025-05,M03,Manufactura,2.0527,5.05,9.2581,-4.8667,5.5024,4203.3771,8.6396,5.5024,-7.77564,0.5625,0.11,0.2857,0.3125,0.2946,0.3104,S4,Decrecimiento,Media
2025-06,M03,Manufactura,2.2085,4.82,9.25,12.8097,4.3341,4113.485,1.7485,4.3341,-1.57365,0.5893,0.94,0.4643,0.3839,0.4554,0.514,S3,Estabilidad,Moderada
2025-07,M03,Manufactura,5.3825,4.9,9.25,2.8568,3.6139,4040.8484,0.0973,3.6139,-0.08757,0.8929,0.59,0.5357,0.3839,0.4911,0.5353,S3,Estabilidad,Moderada
2025-08,M03,Manufactura,2.3956,5.1,9.25,8.2785,3.4654,4047.4116,-0.4461,3.4654,0.40149,0.625,0.79,0.5536,0.3839,0.5268,0.5326,S3,Estabilidad,Moderada
2025-09,M03,Manufactura,4.8769,5.18,9.25,10.0641,2.5439,3922.212,-6.2235,2.5439,5.60115,0.8482,0.86,0.6964,0.3839,0.7054,0.6285,S2,Crecimiento,Moderada
2025-10,M03,Manufactura,2.2636,5.51,9.25,4.9814,2.3489,3877.8448,-8.7452,2.3489,7.870680000000001,0.5982,0.67,0.7143,0.3839,0.7321,0.5773,S3,Estabilidad,Moderada
2025-11,M03,Manufactura,1.1471,5.3,9.25,-4.0249,1.3622,3786.1833,-14.1193,1.3622,12.707370000000001,0.4911,0.19,0.8393,0.3839,0.8036,0.5455,S3,Estabilidad,Moderada
2025-12,M03,Manufactura,-0.1593,5.1,9.25,21.4978,1.0073,3791.4719,-13.5384,1.0073,12.18456,0.3125,0.98,0.8929,0.3839,0.7857,0.6402,S2,Crecimiento,Moderada
2026-01,M03,Manufactura,1.0388,5.35,9.25,5.5524,0.9739,3702.999,-14.035,0.9739,12.6315,0.4821,0.7,0.9107,0.3839,0.7946,0.6332,S2,Crecimiento,Moderada
2026-02,M03,Manufactura,2.4902,5.29,10.2143,5.3106,1.7227,3675.6414,-10.9573,1.7227,9.86157,0.6339,0.69,0.7857,0.2411,0.7768,0.5602,S3,Estabilidad,Moderada
2026-03,M03,Manufactura,4.5404,5.56,10.25,-6.3386,2.7987,3717.5574,-10.1537,2.7987,9.138330000000002,0.8125,0.06,0.6607,0.2321,0.7589,0.4577,S3,Estabilidad,Moderada
2026-04,M03,Manufactura,4.5404,5.09,11.25,-6.3386,2.1909,3617.5187,-15.4836,2.1909,13.93524,0.8125,0.06,0.7321,0.1875,0.8393,0.4697,S3,Estabilidad,Moderada
2015-01,M04,Electricidad y agua,-0.8571,3.82,4.5,,,2397.2581,-15.4836,3.82,4.645079999999999,0.0714,,0.8036,0.7857,0.8393,0.6844,S2,Crecimiento,Moderada
2015-02,M04,Electricidad y agua,-0.324,4.36,4.5,,,2420.6725,-15.4836,4.36,4.645079999999999,0.1339,,0.7143,0.7857,0.8393,0.6605,S2,Crecimiento,Moderada
2015-03,M04,Electricidad y agua,-0.4865,4.56,4.5,,,2585.3623,-15.4836,4.56,4.645079999999999,0.125,,0.6696,0.7857,0.8393,0.6422,S2,Crecimiento,Moderada
2015-04,M04,Electricidad y agua,-2.56,4.64,4.5,,,2505.248,-15.4836,4.64,4.645079999999999,0.0,,0.6607,0.7857,0.8393,0.6194,S2,Crecimiento,Moderada
2015-05,M04,Electricidad y agua,-1.7996,4.41,4.5,,,2437.5352,-15.4836,4.41,4.645079999999999,0.0268,,0.6964,0.7857,0.8393,0.637,S2,Crecimiento,Moderada
2015-06,M04,Electricidad y agua,-1.4807,4.42,4.5,,,2562.4777,-15.4836,4.42,4.645079999999999,0.0446,,0.6875,0.7857,0.8393,0.6365,S2,Crecimiento,Moderada
2015-07,M04,Electricidad y agua,-1.7239,4.46,4.5,,,2732.0358,-15.4836,4.46,4.645079999999999,0.0357,,0.6786,0.7857,0.8393,0.6317,S2,Crecimiento,Moderada
2015-08,M04,Electricidad y agua,-0.7445,4.74,4.5,,,3012.5874,-15.4836,4.74,4.645079999999999,0.0982,,0.6339,0.7857,0.8393,0.6246,S2,Crecimiento,Moderada
2015-09,M04,Electricidad y agua,0.8513,5.35,4.525,,,3066.408,-15.4836,5.35,4.645079999999999,0.25,,0.4821,0.6964,0.8393,0.5548,S3,Estabilidad,Moderada
2015-10,M04,Electricidad y agua,0.8445,5.89,4.75,,,2929.4723,-15.4836,5.89,4.645079999999999,0.2411,,0.4107,0.6786,0.8393,0.5193,S3,Estabilidad,Moderada
2015-11,M04,Electricidad y agua,-0.1264,6.39,5.225,,,3001.3763,-15.4836,6.39,4.645079999999999,0.1429,,0.3839,0.6429,0.8393,0.4794,S3,Estabilidad,Moderada
2015-12,M04,Electricidad y agua,0.0495,6.77,5.5887,,,3244.2016,-15.4836,6.77,4.645079999999999,0.1786,,0.3661,0.6071,0.8393,0.4638,S3,Estabilidad,Moderada
2016-01,M04,Electricidad y agua,1.1506,7.45,5.75,-17.1722,,3270.1952,36.414,7.45,-10.9242,0.3214,0.03,0.2946,0.5982,0.0089,0.3556,S4,Decrecimiento,Media
2016-02,M04,Electricidad y agua,1.3898,7.59,6.069,-15.4176,,3354.9569,38.5961,7.59,-11.57883,0.3571,0.05,0.2857,0.5625,0.0,0.3471,S4,Decrecimiento,Media
2016-03,M04,Electricidad y agua,0.4257,7.98,6.3306,35.2231,,3128.789,21.0194,7.98,-6.30582,0.2054,0.98,0.2589,0.5446,0.0625,0.4352,S3,Estabilidad,Moderada
2016-04,M04,Electricidad y agua,-0.6398,7.93,6.5,-10.3669,,2997.727,19.6579,7.93,-5.8973700000000004,0.1071,0.12,0.2679,0.5357,0.0893,0.3117,S4,Decrecimiento,Media
2016-05,M04,Electricidad y agua,-1.362,8.2,6.9919,-3.9212,,2993.5084,22.8088,8.2,-6.84264,0.0536,0.3,0.2321,0.5179,0.0446,0.3073,S4,Decrecimiento,Media
2016-06,M04,Electricidad y agua,-0.0328,8.6,7.3167,-6.0658,,2992.8587,16.7955,8.6,-5.03865,0.1607,0.23,0.2054,0.4911,0.1071,0.298,S4,Decrecimiento,Media
2016-07,M04,Electricidad y agua,-2.3891,8.97,7.5,-14.0403,,2960.9997,8.3807,8.97,-2.51421,0.0089,0.07,0.1964,0.4732,0.3036,0.258,S4,Decrecimiento,Media
2016-08,M04,Electricidad y agua,0.8136,8.1,7.75,-14.5955,,2952.7668,-1.9857,8.1,0.59571,0.2321,0.06,0.2411,0.4375,0.5804,0.304,S4,Decrecimiento,Media
2016-09,M04,Electricidad y agua,-0.8396,7.27,7.75,0.427,,2924.2653,-4.6355,7.27,1.3906500000000002,0.0804,0.37,0.3125,0.4375,0.6696,0.3518,S4,Decrecimiento,Media
2016-10,M04,Electricidad y agua,-0.7974,6.48,7.75,15.0571,,2929.3887,-0.0029,6.48,0.0008699999999999999,0.0893,0.81,0.375,0.4375,0.5,0.4213,S3,Estabilidad,Moderada
2016-11,M04,Electricidad y agua,1.5326,5.96,7.75,-21.3372,,3110.2587,3.6277,5.96,-1.0883099999999999,0.4018,0.0,0.4018,0.4375,0.4375,0.3643,S4,Decrecimiento,Media
2016-12,M04,Electricidad y agua,0.6955,5.75,7.6452,-16.0229,,3009.8639,-7.2233,5.75,2.1669899999999997,0.2143,0.04,0.4286,0.4464,0.7232,0.3714,S4,Decrecimiento,Media
2017-01,M04,Electricidad y agua,0.1008,5.47,7.5,17.1462,,2941.3994,-10.0543,5.47,3.0162899999999997,0.1875,0.84,0.4554,0.4732,0.75,0.491,S3,Estabilidad,Moderada
2017-02,M04,Electricidad y agua,0.9419,5.18,7.4821,-1.6339,,2879.5668,-14.1698,5.18,4.25094,0.2679,0.35,0.5536,0.4821,0.8125,0.4772,S3,Estabilidad,Moderada
2017-03,M04,Electricidad y agua,2.0857,4.69,7.2097,-13.3125,,2942.2861,-5.9609,4.69,1.7882699999999998,0.4554,0.08,0.6429,0.5,0.6964,0.4971,S3,Estabilidad,Moderada
2017-04,M04,Electricidad y agua,3.9004,4.66,7.0,19.2123,,2877.8217,-3.9999,4.66,1.19997,0.8214,0.87,0.6518,0.5089,0.6607,0.6532,S2,Crecimiento,Moderada
2017-05,M04,Electricidad y agua,3.6321,4.37,6.5,1.3028,,2923.6129,-2.3349,4.37,0.70047,0.7768,0.43,0.7054,0.5357,0.6071,0.6143,S2,Crecimiento,Moderada
2017-06,M04,Electricidad y agua,2.7647,3.99,6.25,9.7734,,2957.0983,-1.1949,3.99,0.35847,0.6607,0.71,0.75,0.5536,0.5714,0.6538,S2,Crecimiento,Moderada
2017-07,M04,Electricidad y agua,4.6314,3.4,5.7661,25.7872,,3036.5839,2.5527,3.4,-0.76581,0.8929,0.93,0.8571,0.5893,0.4464,0.7548,S2,Crecimiento,Moderada
2017-08,M04,Electricidad y agua,2.4959,3.87,5.5,13.2288,,2973.2048,0.6922,3.87,-0.20766,0.5893,0.76,0.7679,0.6161,0.4732,0.6732,S2,Crecimiento,Moderada
2017-09,M04,Electricidad y agua,3.7231,3.97,5.25,-7.5362,,2917.085,-0.2455,3.97,0.07365,0.8125,0.2,0.7589,0.625,0.5179,0.6336,S2,Crecimiento,Moderada
2017-10,M04,Electricidad y agua,3.3937,4.05,5.2339,-17.9536,,2953.7558,0.8318,4.05,-0.24953999999999998,0.7143,0.02,0.7411,0.6339,0.4643,0.5914,S3,Estabilidad,Moderada
2017-11,M04,Electricidad y agua,3.4788,4.12,4.9667,5.2945,,3013.4667,-3.112,4.12,0.9336,0.7321,0.56,0.7232,0.6607,0.625,0.6759,S2,Crecimiento,Moderada
2017-12,M04,Electricidad y agua,3.5727,4.09,4.75,8.7051,,2991.7619,-0.6014,4.09,0.18042,0.7411,0.68,0.7321,0.6786,0.5446,0.6976,S2,Crecimiento,Moderada
2018-01,M04,Electricidad y agua,3.5946,3.68,4.7339,5.7844,,2868.5723,-2.4759,3.68,0.74277,0.75,0.58,0.8393,0.6875,0.6161,0.728,S2,Crecimiento,Moderada
2018-02,M04,Electricidad y agua,1.1392,3.37,4.5,7.6513,,2860.2529,-0.6707,3.37,0.20120999999999997,0.3125,0.65,0.8661,0.7857,0.5536,0.7178,S2,Crecimiento,Moderada
2018-03,M04,Electricidad y agua,2.4759,3.14,4.5,15.18,,2847.9306,-3.2069,3.14,0.96207,0.5536,0.82,0.9643,0.7857,0.6339,0.8091,S1,Aceleración,Baja
2018-04,M04,Electricidad y agua,2.4034,3.13,4.4917,2.2109,,2766.285,-3.8757,3.13,1.16271,0.5179,0.45,0.9732,0.7946,0.6429,0.7629,S2,Crecimiento,Moderada
2018-05,M04,Electricidad y agua,2.4348,3.16,4.25,17.8007,,2861.8258,-2.1134,3.16,0.6340199999999999,0.5357,0.85,0.9464,0.9732,0.5893,0.8684,S1,Aceleración,Baja
2018-06,M04,Electricidad y agua,2.8149,3.2,4.25,-6.1709,,2889.689,-2.2796,3.2,0.6838799999999999,0.6696,0.22,0.9286,0.9732,0.5982,0.7996,S2,Crecimiento,Moderada
2018-07,M04,Electricidad y agua,3.6174,3.12,4.25,0.4493,,2885.3219,-4.9813,3.12,1.4943899999999999,0.7679,0.39,0.9821,0.9732,0.6786,0.8569,S1,Aceleración,Baja
2018-08,M04,Electricidad y agua,3.2687,3.1,4.25,2.4938,,2958.6668,-0.489,3.1,0.1467,0.7054,0.46,0.9911,0.9732,0.5357,0.8527,S1,Aceleración,Baja
2018-09,M04,Electricidad y agua,1.9805,3.23,4.25,12.6465,,3033.768,4.0,3.23,-1.2,0.4464,0.75,0.9107,0.9732,0.4196,0.8225,S1,Aceleración,Baja
2018-10,M04,Electricidad y agua,2.2912,3.33,4.25,19.0137,,3084.831,4.4376,3.33,-1.3312799999999998,0.4911,0.86,0.875,0.9732,0.4107,0.8306,S1,Aceleración,Baja
2018-11,M04,Electricidad y agua,2.67,3.27,4.25,14.5181,,3194.0343,5.992,3.27,-1.7975999999999999,0.625,0.79,0.8929,0.9732,0.3661,0.8431,S1,Aceleración,Baja
2018-12,M04,Electricidad y agua,1.9224,3.18,4.25,-4.4816,,3218.551,7.5805,3.18,-2.2741499999999997,0.4375,0.28,0.9375,0.9732,0.3214,0.7639,S2,Crecimiento,Moderada
2019-01,M04,Electricidad y agua,2.6877,3.15,4.25,-7.5692,,3165.1881,10.3402,3.15,-3.10206,0.6339,0.19,0.9554,0.9732,0.25,0.7809,S2,Crecimiento,Moderada
2019-02,M04,Electricidad y agua,3.6757,3.01,4.25,-9.0828,,3115.8386,8.9358,3.01,-2.68074,0.7946,0.16,1.0,0.9732,0.2857,0.8154,S1,Aceleración,Baja
2019-03,M04,Electricidad y agua,2.2266,3.21,4.25,-2.2345,,3128.6842,9.8582,3.21,-2.9574599999999998,0.4732,0.32,0.9196,0.9732,0.2679,0.7651,S2,Crecimiento,Moderada
2019-04,M04,Electricidad y agua,3.1471,3.25,4.25,0.4456,,3155.765,14.0795,3.25,-4.22385,0.6964,0.38,0.9018,0.9732,0.1518,0.7911,S2,Crecimiento,Moderada
2019-05,M04,Electricidad y agua,3.3948,3.31,4.25,4.7741,,3304.4945,15.4681,3.31,-4.640429999999999,0.7232,0.54,0.8839,0.9732,0.125,0.8081,S1,Aceleración,Baja
2019-06,M04,Electricidad y agua,2.4822,3.43,4.25,9.4622,,3260.517,12.8328,3.43,-3.84984,0.5714,0.7,0.8482,0.9732,0.1786,0.7994,S2,Crecimiento,Moderada
2019-07,M04,Electricidad y agua,2.4782,3.79,4.25,-7.9731,,3206.6003,11.1349,3.79,-3.34047,0.5625,0.18,0.8214,0.9732,0.2143,0.724,S2,Crecimiento,Moderada
2019-08,M04,Electricidad y agua,2.383,3.75,4.25,-8.0368,,3410.729,15.2793,3.75,-4.58379,0.5089,0.17,0.8304,0.9732,0.1339,0.7141,S2,Crecimiento,Moderada
2019-09,M04,Electricidad y agua,2.4823,3.82,4.25,-1.8019,,3399.457,12.054,3.82,-3.6162,0.5804,0.33,0.8036,0.9732,0.1875,0.7386,S2,Crecimiento,Moderada
2019-10,M04,Electricidad y agua,1.795,3.86,4.25,-7.0419,,3433.3116,11.2966,3.86,-3.3889799999999997,0.4196,0.21,0.7768,0.9732,0.2054,0.6934,S2,Crecimiento,Moderada
2019-11,M04,Electricidad y agua,0.9657,3.84,4.25,24.5262,,3401.473,6.4946,3.84,-1.94838,0.2857,0.92,0.7857,0.9732,0.3482,0.7778,S2,Crecimiento,Moderada
2019-12,M04,Electricidad y agua,2.5903,3.8,4.25,6.3906,,3378.0506,4.9556,3.8,-1.4866799999999998,0.6071,0.6,0.8125,0.9732,0.3929,0.7912,S2,Crecimiento,Moderada
2020-01,M04,Electricidad y agua,2.4327,3.62,4.25,16.1969,,3311.1894,4.6127,3.62,-1.38381,0.5357,0.83,0.8393,0.9732,0.4018,0.8205,S1,Aceleración,Baja
2020-02,M04,Electricidad y agua,3.0942,3.72,4.25,44.28630932334072,,3411.0528,9.4746,3.72,-2.84238,0.6786,0.99,0.8304,0.9732,0.2768,0.851,S1,Aceleración,Baja
2020-03,M04,Electricidad y agua,-1.3583,3.86,4.2177,4.5943,,3877.0484,23.9195,3.86,-7.17585,0.0625,0.53,0.7768,0.9732,0.0446,0.6777,S2,Crecimiento,Moderada
2020-04,M04,Electricidad y agua,-10.3355,3.51,3.75,8.0645,,3977.3933,26.0358,3.51,-7.810739999999999,0.0,0.67,0.8393,0.9911,0.0268,0.7132,S2,Crecimiento,Moderada
2020-05,M04,Electricidad y agua,-9.8842,2.85,3.2984,-9.0187,,3858.1916,16.7559,2.85,-5.02677,0.0,0.17,1.0,0.9911,0.1161,0.706,S2,Crecimiento,Moderada
2020-06,M04,Electricidad y agua,-6.6956,2.19,2.75,23.7835,,3701.6043,13.5281,2.19,-4.0584299999999995,0.0,0.92,1.0,1.0,0.1696,0.8092,S1,Aceleración,Baja
2020-07,M04,Electricidad y agua,-6.1205,1.97,2.5,8.3068,,3657.8668,14.0731,1.97,-4.2219299999999995,0.0,0.68,1.0,1.0,0.1607,0.7776,S2,Crecimiento,Moderada
2020-08,M04,Electricidad y agua,-5.9721,1.88,2.2661,4.3522,,3783.0258,10.9155,1.88,-3.27465,0.0,0.53,1.0,1.0,0.2321,0.762,S2,Crecimiento,Moderada
2020-09,M04,Electricidad y agua,-4.82,1.97,1.975,-0.0565,,3750.2153,10.3181,1.97,-3.09543,0.0,0.36,1.0,1.0,0.2589,0.7415,S2,Crecimiento,Moderada
2020-10,M04,Electricidad y agua,-2.4309,1.75,1.75,24.0018,,3833.7884,11.6644,1.75,-3.49932,0.0089,0.92,1.0,1.0,0.1964,0.8118,S1,Aceleración,Baja
2020-11,M04,Electricidad y agua,-2.0475,1.49,1.75,-18.032,,3685.6267,8.3538,1.49,-2.50614,0.0268,0.02,1.0,1.0,0.3125,0.704,S2,Crecimiento,Moderada
2020-12,M04,Electricidad y agua,-1.6311,1.61,1.75,22.4193,,3466.1271,2.6073,1.61,-0.7821899999999999,0.0446,0.92,1.0,1.0,0.4464,0.8302,S1,Aceleración,Baja
2021-01,M04,Electricidad y agua,-2.5065,1.6,1.75,-4.588,,3491.3216,5.4401,1.6,-1.63203,0.0089,0.28,1.0,1.0,0.375,0.7386,S2,Crecimiento,Moderada
2021-02,M04,Electricidad y agua,-1.7427,1.56,1.75,-6.9267,,3554.5043,4.2055,1.56,-1.26165,0.0357,0.22,1.0,1.0,0.4196,0.7369,S2,Crecimiento,Moderada
2021-03,M04,Electricidad y agua,2.4805,1.51,1.75,13.6203,,3612.7684,-6.8165,1.51,2.0449499999999996,0.5714,0.77,1.0,1.0,0.7143,0.8967,S1,Aceleración,Baja
2021-04,M04,Electricidad y agua,11.8498,1.95,1.75,37.9687,,3650.776,-8.2118,1.95,2.46354,1.0,0.99,1.0,1.0,0.7321,0.9843,S1,Aceleración,Baja
2021-05,M04,Electricidad y agua,7.3145,3.3,1.75,-26.1597,,3735.6661,-3.1757,3.3,0.95271,0.9911,0.0,0.8839,1.0,0.6339,0.8114,S1,Aceleración,Baja
2021-06,M04,Electricidad y agua,8.0762,3.63,1.75,44.28630932334072,,3685.0427,-0.4474,3.63,0.13422,0.9911,0.99,0.8393,1.0,0.5357,0.9197,S1,Aceleración,Baja
2021-07,M04,Electricidad y agua,9.1178,3.97,1.75,-14.7101,,3829.4181,4.6899,3.97,-1.4069699999999998,0.9911,0.06,0.7589,1.0,0.4018,0.7657,S2,Crecimiento,Moderada
2021-08,M04,Electricidad y agua,7.7256,4.44,1.75,44.28630932334072,,3881.1835,2.5947,4.44,-0.7784099999999999,0.9911,0.99,0.6786,1.0,0.4464,0.8621,S1,Aceleración,Baja
2021-09,M04,Electricidad y agua,8.7057,4.51,1.75,39.3127,,3821.5377,1.9018,4.51,-0.5705399999999999,0.9911,0.99,0.6696,1.0,0.4554,0.8597,S1,Aceleración,Baja
2021-10,M04,Electricidad y agua,8.0369,4.58,2.0,44.28630932334072,,3773.3842,-1.5756,4.58,0.47267999999999993,0.9911,0.99,0.6607,1.0,0.5804,0.8635,S1,Aceleración,Baja
2021-11,M04,Electricidad y agua,6.8523,5.26,2.4833,22.3877,,3902.901,5.8952,5.26,-1.76856,0.9911,0.92,0.5089,1.0,0.375,0.7935,S2,Crecimiento,Moderada
2021-12,M04,Electricidad y agua,5.6366,5.62,2.6935,32.7843,,3963.1335,14.339,5.62,-4.3017,0.9375,0.98,0.4286,1.0,0.1518,0.7556,S2,Crecimiento,Moderada
2022-01,M04,Electricidad y agua,6.1888,6.94,3.0323,44.28630932334072,,3999.6161,14.5588,6.94,-4.36764,0.9643,0.99,0.3482,1.0,0.1429,0.7337,S2,Crecimiento,Moderada
2022-02,M04,Electricidad y agua,5.0249,8.01,4.0,7.4535,,3935.8357,10.7281,8.01,-3.2184299999999997,0.9196,0.64,0.25,0.9911,0.2321,0.6517,S2,Crecimiento,Moderada
2022-03,M04,Electricidad y agua,6.1235,8.53,4.0,27.1509,,3807.171,5.381,8.53,-1.6143,0.9554,0.95,0.2143,0.9911,0.375,0.6927,S2,Crecimiento,Moderada
2022-04,M04,Electricidad y agua,6.4887,9.23,5.0,6.0378,,3792.982,3.8952,9.23,-1.16856,0.9821,0.59,0.1786,0.6518,0.4286,0.5212,S3,Estabilidad,Moderada
2022-05,M04,Electricidad y agua,10.3129,9.07,5.9677,14.1231,,4019.0794,7.5867,9.07,-2.27601,0.9911,0.78,0.1875,0.5804,0.3125,0.5186,S3,Estabilidad,Moderada
2022-06,M04,Electricidad y agua,5.6539,9.67,6.0,12.2717,,3930.7667,6.6681,9.67,-2.0004299999999997,0.9375,0.74,0.1607,0.5714,0.3393,0.4956,S3,Estabilidad,Moderada
2022-07,M04,Electricidad y agua,3.7044,10.21,7.5,16.8243,,4367.8058,14.0593,10.21,-4.21779,0.8036,0.83,0.1429,0.4732,0.1607,0.439,S3,Estabilidad,Moderada
2022-08,M04,Electricidad y agua,4.4571,10.84,9.0,7.256,,4322.4694,11.3699,10.84,-3.41097,0.8839,0.63,0.125,0.4018,0.1964,0.3948,S4,Decrecimiento,Media
2022-09,M04,Electricidad y agua,1.4735,11.44,9.0333,-4.7698,,4433.651,16.0175,11.44,-4.805249999999999,0.375,0.27,0.0982,0.3929,0.1161,0.2629,S4,Decrecimiento,Media
2022-10,M04,Electricidad y agua,1.5212,12.22,10.0323,4.0281,,4711.8303,24.8701,12.22,-7.46103,0.3929,0.52,0.0714,0.25,0.0357,0.2342,S4,Decrecimiento,Media
2022-11,M04,Electricidad y agua,2.6281,12.53,11.0,19.2437,,4926.6607,26.2307,12.53,-7.869209999999999,0.6161,0.88,0.0536,0.1964,0.0179,0.2854,S4,Decrecimiento,Media
2022-12,M04,Electricidad y agua,2.4428,13.12,11.4194,26.0927,,4788.4906,20.8259,13.12,-6.24777,0.5446,0.94,0.0357,0.1696,0.0714,0.271,S4,Decrecimiento,Media
2023-01,M04,Electricidad y agua,2.6952,13.25,12.0484,-1.7585,,4715.2039,17.8914,13.25,-5.36742,0.6429,0.34,0.0268,0.1429,0.0982,0.1957,S5,Contracción,Alta
2023-02,M04,Electricidad y agua,2.5655,13.28,12.75,6.9392,,4803.1125,22.0354,13.28,-6.61062,0.5982,0.61,0.0179,0.1161,0.0536,0.2099,S4,Decrecimiento,Media
2023-03,M04,Electricidad y agua,1.8501,13.34,12.7581,-21.2518,,4766.3058,25.1928,13.34,-7.557839999999999,0.4286,0.01,0.0089,0.0982,0.0268,0.0984,S5,Contracción,Alta
2023-04,M04,Electricidad y agua,1.2844,12.82,13.0,0.6277,,4542.6743,19.7652,12.82,-5.9295599999999995,0.3393,0.4,0.0446,0.0893,0.0804,0.1483,S5,Contracción,Alta
2023-05,M04,Electricidad y agua,2.3673,12.36,13.2419,-5.6442,,4540.089,12.9634,12.36,-3.88902,0.5,0.24,0.0625,0.0625,0.1696,0.1506,S5,Contracción,Alta
2023-06,M04,Electricidad y agua,3.6129,12.13,13.25,2.6844,,4209.268,7.0852,12.13,-2.12556,0.7589,0.49,0.0804,0.0536,0.3304,0.2295,S4,Decrecimiento,Media
2023-07,M04,Electricidad y agua,1.4275,11.78,13.25,7.7527,,4069.2335,-6.8358,11.78,2.05074,0.3661,0.66,0.0893,0.0536,0.7143,0.2219,S4,Decrecimiento,Media
2023-08,M04,Electricidad y agua,4.0936,11.43,13.25,-12.8444,,4070.7252,-5.8241,11.43,1.7472299999999998,0.8482,0.09,0.1071,0.0536,0.6875,0.2179,S4,Decrecimiento,Media
2023-09,M04,Electricidad y agua,5.8836,10.99,13.25,4.6884,,4004.5207,-9.6789,10.99,2.90367,0.9464,0.53,0.1161,0.0536,0.7411,0.294,S4,Decrecimiento,Media
2023-10,M04,Electricidad y agua,4.2505,10.48,13.25,10.2507,,4222.4332,-10.3866,10.48,3.11598,0.8661,0.72,0.1339,0.0536,0.7679,0.315,S4,Decrecimiento,Media
2023-11,M04,Electricidad y agua,3.6678,10.15,13.25,1.1603,,4038.8047,-18.0215,10.15,5.4064499999999995,0.7857,0.42,0.1518,0.0536,0.9732,0.2822,S4,Decrecimiento,Media
2023-12,M04,Electricidad y agua,4.1585,9.28,13.1532,8.1838,,3948.2068,-17.548,9.28,5.264399999999999,0.8571,0.67,0.1696,0.0714,0.9643,0.3359,S4,Decrecimiento,Media
2024-01,M04,Electricidad y agua,4.9047,8.35,13.0,-9.105,,3915.1987,-16.9665,8.35,5.08995,0.9107,0.15,0.2232,0.0893,0.9554,0.2993,S4,Decrecimiento,Media
2024-02,M04,Electricidad y agua,4.6628,7.74,12.75,1.3897,,3931.4386,-18.1481,7.74,5.44443,0.9018,0.44,0.2768,0.1161,0.9821,0.3641,S4,Decrecimiento,Media
2024-03,M04,Electricidad y agua,6.2635,7.36,12.6532,29.3912,,3899.3413,-18.1894,7.36,5.45682,0.9732,0.97,0.3036,0.125,0.9911,0.4548,S3,Estabilidad,Moderada
2024-04,M04,Electricidad y agua,5.3355,7.16,12.25,3.0999,,3867.9753,-14.8525,7.16,4.455749999999999,0.9286,0.5,0.3393,0.1339,0.8304,0.3941,S4,Decrecimiento,Media
2024-05,M04,Electricidad y agua,2.716,7.16,11.7661,2.5896,,3869.1006,-14.7792,7.16,4.4337599999999995,0.6518,0.48,0.3393,0.1518,0.8214,0.3598,S4,Decrecimiento,Media
2024-06,M04,Electricidad y agua,0.7162,7.18,11.75,-4.4167,,4042.797,-3.9549,7.18,1.18647,0.2232,0.29,0.3214,0.1607,0.6518,0.2652,S4,Decrecimiento,Media
2024-07,M04,Electricidad y agua,3.1238,6.86,11.2661,-10.2287,,4036.9219,-0.794,6.86,0.2382,0.6875,0.13,0.3571,0.1786,0.5625,0.3207,S4,Decrecimiento,Media
2024-08,M04,Electricidad y agua,1.3414,6.12,10.75,8.969,,4065.5465,-0.1272,6.12,0.03816,0.3482,0.69,0.3929,0.2143,0.5089,0.3686,S4,Decrecimiento,Media
2024-09,M04,Electricidad y agua,0.1104,5.81,10.75,13.9338,,4182.5123,4.4448,5.81,-1.33344,0.1964,0.77,0.4196,0.2143,0.4018,0.3613,S4,Decrecimiento,Media
2024-10,M04,Electricidad y agua,1.0753,5.41,10.25,3.4465,,4249.47,0.6403,5.41,-0.19208999999999998,0.2946,0.51,0.4643,0.2321,0.4821,0.3663,S4,Decrecimiento,Media
2024-11,M04,Electricidad y agua,-0.9574,5.2,9.75,7.1003,,4408.6523,9.1574,5.2,-2.74722,0.0625,0.62,0.5357,0.2589,0.2768,0.3708,S4,Decrecimiento,Media
2024-12,M04,Electricidad y agua,0.9458,5.2,9.6774,-9.7251,,4385.1487,11.0668,5.2,-3.32004,0.2768,0.14,0.5357,0.2679,0.2232,0.3381,S4,Decrecimiento,Media
2025-01,M04,Electricidad y agua,-0.1222,5.22,9.5,14.7656,,4307.5674,10.0217,5.22,-3.0065099999999996,0.1518,0.8,0.5179,0.3036,0.2589,0.4152,S3,Estabilidad,Moderada
2025-02,M04,Electricidad y agua,-0.0112,5.28,9.5,5.1682,,4127.9539,4.9986,5.28,-1.49958,0.1696,0.55,0.5089,0.3036,0.3839,0.3891,S4,Decrecimiento,Media
2025-03,M04,Electricidad y agua,-2.2104,5.09,9.5,0.4067,,4137.6845,6.1124,5.09,-1.83372,0.0179,0.36,0.5982,0.3036,0.3571,0.3717,S4,Decrecimiento,Media
